caseid,task,user,end_timestamp,start_timestamp,Activity,Resource,@@startevent_concept:name,@@startevent_org:resource,@@startevent_Activity,@@startevent_Resource,@@duration
Case235,Final Inspection Q.C.,ID4163,2012-02-02 17:00:00.000000,2012-02-02 16:00:00.000000,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,3600.0
Case235,Final Inspection Q.C.,ID4163,2012-02-02 19:50:00.000000,2012-02-02 16:00:00.000000,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,13800.0
Case235,Final Inspection Q.C.,ID4163,2012-02-03 01:00:00.000000,2012-02-02 20:20:00.000000,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,16800.0
Case235,Final Inspection Q.C.,ID4163,2012-02-22 19:50:00.000000,2012-02-22 18:00:00.000000,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,Final Inspection Q.C.,ID4163,6600.0
Case235,End,End,2012-02-22 19:50:00.000001,2012-02-22 19:50:00.000001,,,,,,,
Case236,Start,Start,2012-01-03 03:44:59.999999,2012-01-03 03:44:59.999999,,,,,,,
Case236,Round Grinding,ID4528,2012-01-03 04:30:00.000000,2012-01-03 03:45:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,2700.0
Case236,Round Grinding,ID4528,2012-01-03 06:45:00.000000,2012-01-03 05:00:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,6300.0
Case236,Turning & Milling Q.C.,ID4618,2012-01-03 14:44:00.000000,2012-01-03 13:50:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,3240.0
Case236,Round Grinding,ID4872,2012-01-03 18:50:00.000000,2012-01-03 14:00:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,17400.0
Case236,Round Grinding,ID4528,2012-01-04 06:40:00.000000,2012-01-03 23:00:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,27600.0
Case236,Round Grinding,ID4528,2012-01-04 23:58:00.000000,2012-01-04 23:14:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,2640.0
Case236,Final Inspection Q.C.,ID4618,2012-01-05 22:29:00.000000,2012-01-05 16:53:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,20160.0
Case236,Packing,ID4491,2012-01-06 08:00:00.000000,2012-01-06 07:00:00.000000,Packing,ID4491,Packing,ID4491,Packing,ID4491,3600.0
Case236,End,End,2012-01-06 08:00:00.000001,2012-01-06 08:00:00.000001,,,,,,,
Case237,Start,Start,2012-01-03 06:59:59.999999,2012-01-03 06:59:59.999999,,,,,,,
Case237,Turning & Milling Q.C.,ID4618,2012-01-03 08:15:00.000000,2012-01-03 07:00:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case237,Turning & Milling,ID4167,2012-01-03 20:00:00.000000,2012-01-03 14:00:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,21600.0
Case237,Turning & Milling Q.C.,ID4618,2012-01-04 08:15:00.000000,2012-01-04 07:00:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case237,Turning & Milling Q.C.,ID4618,2012-01-04 17:24:00.000000,2012-01-04 14:59:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,8700.0
Case237,Laser Marking,ID0998,2012-01-11 17:58:00.000000,2012-01-11 17:08:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,3000.0
Case237,Laser Marking,ID4882,2012-01-11 20:22:00.000000,2012-01-11 17:53:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,8940.0
Case237,Round Grinding,ID4445,2012-01-17 16:23:00.000000,2012-01-17 14:00:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,8580.0
Case237,Round Grinding,ID4445,2012-01-17 23:02:00.000000,2012-01-17 16:24:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,23880.0
Case237,Round Grinding,ID4528,2012-01-18 13:26:00.000000,2012-01-18 03:54:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,34320.0
Case237,Round Grinding,ID4445,2012-01-18 16:50:00.000000,2012-01-18 14:58:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,6720.0
Case237,Round Grinding,ID4385,2012-01-19 04:57:00.000000,2012-01-19 00:58:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,14340.0
Case237,Round Grinding,ID4385,2012-01-19 06:43:00.000000,2012-01-19 04:58:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,6300.0
Case237,Round Grinding,ID4528,2012-01-19 13:24:00.000000,2012-01-19 09:24:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,14400.0
Case237,Round Grinding,ID4528,2012-01-19 14:40:00.000000,2012-01-19 13:25:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,4500.0
Case237,Round Grinding,ID4445,2012-01-19 18:57:00.000000,2012-01-19 14:42:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,15300.0
Case237,Round Grinding,ID4445,2012-01-20 00:40:00.000000,2012-01-19 18:57:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,20580.0
Case237,Round Grinding,ID4385,2012-01-20 01:59:00.000000,2012-01-20 00:42:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,4620.0
Case237,Round Grinding,ID4528,2012-01-20 06:25:00.000000,2012-01-20 03:17:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,11280.0
Case237,Round Grinding,ID4872,2012-01-20 16:11:00.000000,2012-01-20 13:54:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,8220.0
Case237,Round Grinding,ID4445,2012-01-22 08:59:00.000000,2012-01-22 05:26:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,12780.0
Case237,Round Grinding,ID0420,2012-01-28 19:20:00.000000,2012-01-28 17:00:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,8400.0
Case237,Round Grinding,ID4528,2012-01-29 13:40:00.000000,2012-01-29 06:30:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,25800.0
Case237,Round Grinding,ID4355,2012-01-29 14:08:00.000000,2012-01-29 14:02:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,360.0
Case237,Round Grinding,ID4355,2012-01-29 16:32:00.000000,2012-01-29 15:12:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,4800.0
Case237,Round Grinding,ID4355,2012-01-30 00:10:00.000000,2012-01-29 20:31:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,13140.0
Case237,Round Grinding,ID0420,2012-01-30 06:14:00.000000,2012-01-30 02:57:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,11820.0
Case237,Final Inspection Q.C.,ID4618,2012-01-31 01:02:00.000000,2012-01-30 20:54:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,14880.0
Case237,Packing,ID4291,2012-01-31 08:00:00.000000,2012-01-31 07:00:00.000000,Packing,ID4291,Packing,ID4291,Packing,ID4291,3600.0
Case237,Final Inspection Q.C.,ID4618,2012-01-31 14:47:00.000000,2012-01-31 14:00:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,2820.0
Case237,Final Inspection Q.C.,ID4618,2012-01-31 18:38:00.000000,2012-01-31 16:38:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,7200.0
Case237,Round Grinding,ID4385,2012-02-07 16:06:00.000000,2012-02-07 15:01:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,3900.0
Case237,Round Grinding,ID4385,2012-02-07 17:45:00.000000,2012-02-07 16:07:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,5880.0
Case237,Round Grinding,ID4385,2012-02-07 20:01:00.000000,2012-02-07 17:46:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,8100.0
Case237,Final Inspection Q.C.,ID4618,2012-02-20 01:01:00.000000,2012-02-20 00:02:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,3540.0
Case237,Final Inspection Q.C.,ID4618,2012-02-20 22:33:00.000000,2012-02-20 14:18:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,29700.0
Case237,Final Inspection Q.C.,ID4618,2012-02-20 22:35:00.000000,2012-02-20 22:34:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,60.0
Case237,Packing,ID4820,2012-02-21 08:00:00.000000,2012-02-21 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case237,Grinding Rework,ID4872,2012-03-07 06:35:00.000000,2012-03-07 05:30:00.000000,Grinding Rework,ID4872,Grinding Rework,ID4872,Grinding Rework,ID4872,3900.0
Case237,Grinding Rework,ID4528,2012-03-07 20:50:00.000000,2012-03-07 17:30:00.000000,Grinding Rework,ID4528,Grinding Rework,ID4528,Grinding Rework,ID4528,12000.0
Case237,End,End,2012-03-07 20:50:00.000001,2012-03-07 20:50:00.000001,,,,,,,
Case238,Start,Start,2012-01-02 07:59:59.999999,2012-01-02 07:59:59.999999,,,,,,,
Case238,Turning & Milling,ID4794,2012-01-02 14:00:00.000000,2012-01-02 08:00:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,21600.0
Case238,Turning & Milling,ID4529,2012-01-02 21:00:00.000000,2012-01-02 14:00:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,25200.0
Case238,Turning & Milling,ID4529,2012-01-02 23:00:00.000000,2012-01-02 21:00:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,7200.0
Case238,Turning & Milling,ID4794,2012-01-03 14:00:00.000000,2012-01-03 03:00:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,39600.0
Case238,Turning & Milling,ID4167,2012-01-03 14:43:00.000000,2012-01-03 14:34:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,540.0
Case238,Turning & Milling,ID4167,2012-01-03 15:49:00.000000,2012-01-03 14:35:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,4440.0
Case238,Turning & Milling Q.C.,ID4618,2012-01-03 16:11:00.000000,2012-01-03 14:44:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,5220.0
Case238,Turning & Milling,ID4167,2012-01-03 23:07:00.000000,2012-01-03 17:17:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,21000.0
Case238,Turning & Milling,ID4794,2012-01-04 13:32:00.000000,2012-01-04 03:14:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,37080.0
Case238,Turning & Milling Q.C.,ID4618,2012-01-04 14:29:00.000000,2012-01-04 13:50:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,2340.0
Case238,Turning & Milling,ID4167,2012-01-05 01:03:00.000000,2012-01-04 14:13:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,39000.0
Case238,Turning & Milling,ID4794,2012-01-05 03:18:00.000000,2012-01-05 03:07:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,660.0
Case238,Turning & Milling,ID4932,2012-01-05 13:46:00.000000,2012-01-05 03:19:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,37620.0
Case238,Turning & Milling,ID4167,2012-01-05 18:32:00.000000,2012-01-05 07:49:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,38580.0
Case238,Turning & Milling Q.C.,ID4618,2012-01-05 16:23:00.000000,2012-01-05 15:00:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4980.0
Case238,Turning & Milling Q.C.,ID4618,2012-01-08 23:52:00.000000,2012-01-08 23:20:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,1920.0
Case238,Laser Marking,ID4445,2012-01-18 18:37:00.000000,2012-01-18 15:18:00.000000,Laser Marking,ID4445,Laser Marking,ID4445,Laser Marking,ID4445,11940.0
Case238,Round Grinding,ID4445,2012-01-22 09:50:00.000000,2012-01-22 08:59:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,3060.0
Case238,Round Grinding,ID4445,2012-01-22 13:53:00.000000,2012-01-22 09:50:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,14580.0
Case238,Round Grinding,ID4528,2012-01-22 14:10:00.000000,2012-01-22 14:00:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,600.0
Case238,Turning & Milling Q.C.,ID4618,2012-01-22 19:13:00.000000,2012-01-22 14:06:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,18420.0
Case238,Round Grinding,ID4385,2012-01-22 22:58:00.000000,2012-01-22 16:25:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,23580.0
Case238,Round Grinding,ID4355,2012-01-23 01:59:00.000000,2012-01-22 23:07:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,10320.0
Case238,Round Grinding,ID4445,2012-01-23 13:47:00.000000,2012-01-23 03:00:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,38820.0
Case238,Round Grinding,ID0420,2012-01-24 00:26:00.000000,2012-01-23 14:01:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,37500.0
Case238,Round Grinding,ID4445,2012-01-24 04:16:00.000000,2012-01-24 02:56:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,4800.0
Case238,Round Grinding,ID0420,2012-02-09 00:23:00.000000,2012-02-08 23:40:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,2580.0
Case238,Round Grinding,ID4445,2012-02-09 03:20:00.000000,2012-02-09 03:15:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,300.0
Case238,Round Grinding,ID4445,2012-02-09 13:48:00.000000,2012-02-09 13:03:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,2700.0
Case238,Round Grinding,ID0420,2012-02-09 22:51:00.000000,2012-02-09 13:51:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,32400.0
Case238,Round Grinding,ID4355,2012-02-10 05:30:00.000000,2012-02-09 23:05:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,23100.0
Case238,Round Grinding,ID4618,2012-02-16 08:15:00.000000,2012-02-16 07:00:00.000000,Round Grinding,ID4618,Round Grinding,ID4618,Round Grinding,ID4618,4500.0
Case238,Final Inspection Q.C.,ID4618,2012-02-16 21:04:00.000000,2012-02-16 16:02:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,18120.0
Case238,Final Inspection Q.C.,ID4618,2012-02-16 22:32:00.000000,2012-02-16 21:12:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,4800.0
Case238,Packing,ID4820,2012-02-17 08:00:00.000000,2012-02-17 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case238,End,End,2012-02-17 08:00:00.000001,2012-02-17 08:00:00.000001,,,,,,,
Case239,Start,Start,2012-01-15 05:55:59.999999,2012-01-15 05:55:59.999999,,,,,,,
Case239,Turning & Milling,ID4794,2012-01-15 13:38:00.000000,2012-01-15 05:56:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,27720.0
Case239,Turning & Milling,ID4429,2012-01-15 17:34:00.000000,2012-01-15 16:45:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,2940.0
Case239,Turning & Milling,ID4529,2012-01-15 20:39:00.000000,2012-01-15 17:31:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,11280.0
Case239,Turning & Milling Q.C.,ID4618,2012-01-15 18:29:00.000000,2012-01-15 18:03:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,1560.0
Case239,Turning & Milling,ID4794,2012-01-16 09:37:00.000000,2012-01-16 04:15:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,19320.0
Case239,Turning & Milling Q.C.,ID4618,2012-01-17 20:33:00.000000,2012-01-17 18:28:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,7500.0
Case239,Nitration Q.C.,ID4618,2012-01-23 21:49:00.000000,2012-01-23 21:46:00.000000,Nitration Q.C.,ID4618,Nitration Q.C.,ID4618,Nitration Q.C.,ID4618,180.0
Case239,Laser Marking,ID0998,2012-01-25 00:14:00.000000,2012-01-25 00:01:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,780.0
Case239,Lapping,ID0998,2012-01-25 19:12:00.000000,2012-01-25 18:11:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,3660.0
Case239,Final Inspection Q.C.,ID4618,2012-01-26 01:02:00.000000,2012-01-25 21:21:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,13260.0
Case239,Final Inspection Q.C.,ID4618,2012-01-27 20:15:00.000000,2012-01-27 19:00:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,4500.0
Case239,Packing,ID4820,2012-01-30 08:00:00.000000,2012-01-30 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case239,End,End,2012-01-30 08:00:00.000001,2012-01-30 08:00:00.000001,,,,,,,
Case24,Start,Start,2012-01-18 03:00:59.999999,2012-01-18 03:00:59.999999,,,,,,,
Case24,Turning & Milling,ID4932,2012-01-18 06:24:00.000000,2012-01-18 03:01:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,12180.0
Case24,Turning & Milling,ID4932,2012-01-18 11:03:00.000000,2012-01-18 06:25:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,16680.0
Case24,Turning & Milling Q.C.,ID4493,2012-01-18 19:07:00.000000,2012-01-18 15:36:00.000000,Turning & Milling Q.C.,ID4493,Turning & Milling Q.C.,ID4493,Turning & Milling Q.C.,ID4493,12660.0
Case24,Laser Marking,ID4882,2012-01-19 17:47:00.000000,2012-01-19 16:32:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,4500.0
Case24,Round Grinding,ID4109,2012-01-24 03:00:00.000000,2012-01-23 23:00:00.000000,Round Grinding,ID4109,Round Grinding,ID4109,Round Grinding,ID4109,14400.0
Case24,Lapping,ID4872,2012-01-24 01:13:00.000000,2012-01-24 01:12:00.000000,Lapping,ID4872,Lapping,ID4872,Lapping,ID4872,60.0
Case24,Round Grinding,ID4493,2012-01-27 20:56:00.000000,2012-01-27 19:41:00.000000,Round Grinding,ID4493,Round Grinding,ID4493,Round Grinding,ID4493,4500.0
Case24,Round Grinding,ID4355,2012-02-23 22:20:00.000000,2012-02-23 19:27:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,10380.0
Case24,Lapping,ID0998,2012-02-23 22:46:00.000000,2012-02-23 20:26:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,8400.0
Case24,Lapping,ID4882,2012-02-23 22:52:00.000000,2012-02-23 22:17:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,2100.0
Case24,Lapping,ID0998,2012-02-23 23:32:00.000000,2012-02-23 22:17:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,4500.0
Case24,Round Grinding,ID4355,2012-02-24 00:42:00.000000,2012-02-23 22:21:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,8460.0
Case24,Final Inspection Q.C.,ID4493,2012-02-27 17:52:00.000000,2012-02-27 15:52:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,7200.0
Case24,Final Inspection Q.C.,ID4493,2012-02-28 16:21:00.000000,2012-02-28 14:21:00.000000,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,Final Inspection Q.C.,ID4493,7200.0
Case24,Packing,ID4820,2012-02-29 08:00:00.000000,2012-02-29 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case24,End,End,2012-02-29 08:00:00.000001,2012-02-29 08:00:00.000001,,,,,,,
Case240,Start,Start,2012-02-01 10:21:59.999999,2012-02-01 10:21:59.999999,,,,,,,
Case240,Turning & Milling,ID4794,2012-02-01 14:00:00.000000,2012-02-01 10:22:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,13080.0
Case240,Turning & Milling,ID4529,2012-02-01 22:01:00.000000,2012-02-01 14:02:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,28740.0
Case240,Turning & Milling,ID4429,2012-02-02 02:54:00.000000,2012-02-01 23:44:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,11400.0
Case240,Turning & Milling,ID4794,2012-02-02 13:47:00.000000,2012-02-02 02:56:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,39060.0
Case240,Turning & Milling,ID4529,2012-02-02 22:46:00.000000,2012-02-02 14:00:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,31560.0
Case240,Turning & Milling,ID4429,2012-02-03 02:45:00.000000,2012-02-02 23:10:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,12900.0
Case240,Flat Grinding,ID4882,2012-02-06 08:15:00.000000,2012-02-06 07:00:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,4500.0
Case240,Turning & Milling Q.C.,ID4618,2012-02-06 22:22:00.000000,2012-02-06 22:21:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,60.0
Case240,Laser Marking,ID0998,2012-02-06 23:03:00.000000,2012-02-06 22:23:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,2400.0
Case240,Flat Grinding,ID4882,2012-02-07 00:06:00.000000,2012-02-06 23:24:00.000000,Flat Grinding,ID4882,Flat Grinding,ID4882,Flat Grinding,ID4882,2520.0
Case240,Packing,ID4491,2012-02-07 08:00:00.000000,2012-02-07 07:00:00.000000,Packing,ID4491,Packing,ID4491,Packing,ID4491,3600.0
