Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource,type_task
104351,Radicar Solicitud Homologacion,7783,2016/03/23 16:43:43.000,2016/03/23 16:43:43.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Radicar Solicitud Homologacion,complete,7783,ManualState
104351,Validar solicitud,1646,2016/03/24 21:04:25.000,2016/03/24 23:38:39.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Validar solicitud,complete,1646,ManualState
104351,Recepcion de documentos,26789,2016/04/22 18:15:05.000,2016/04/22 22:13:52.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Recepcion de documentos,complete,26789,Event
104351,Homologacion por grupo de cursos,12535,2016/04/22 18:15:06.000,2016/04/22 23:04:50.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Homologacion por grupo de cursos,complete,12535,SubProcessMultiInstance
104351,Revisar curso,1646,2016/04/22 18:15:06.000,2016/04/22 18:15:07.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Revisar curso,complete,1646,ManualState
104351,Revisar curso,49,2016/04/22 18:15:06.000,2016/04/22 18:20:00.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Revisar curso,complete,49,ManualState
104351,Revisar curso,26757,2016/04/22 18:15:06.000,2016/04/22 19:29:37.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Revisar curso,complete,26757,ManualState
104351,Evaluacion curso,10665,2016/04/22 18:16:46.000,2016/04/22 18:29:47.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Evaluacion curso,complete,10665,SubProcessMultiInstance
104351,Evaluacion curso,49,2016/04/23 01:09:47.000,2016/04/23 01:57:22.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Evaluacion curso,complete,49,SubProcessMultiInstance
104351,Validar solicitud / pre-homologacion,1646,2016/04/26 01:18:02.000,2016/04/26 03:55:42.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Validar solicitud / pre-homologacion,complete,1646,ManualState
104351,Validar solicitud / pre-homologacion,1646,2016/05/03 00:45:12.000,2016/05/03 02:43:26.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Validar solicitud / pre-homologacion,complete,1646,ManualState
104351,Evaluacion curso,26757,2016/05/05 22:46:07.000,2016/05/05 22:46:28.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Evaluacion curso,complete,26757,SubProcessMultiInstance
104351,Validar solicitud / pre-homologacion,1646,2016/05/05 23:07:47.000,2016/05/06 00:43:38.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Validar solicitud / pre-homologacion,complete,1646,ManualState
104351,Avanzar recepcion documentos,26789,2016/05/24 22:58:21.000,2016/05/25 00:06:25.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Avanzar recepcion documentos,complete,26789,Event
104351,Validacion final,1646,2016/06/08 17:02:39.000,2016/06/08 17:53:36.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Validacion final,complete,1646,ManualState
104351,Visto Bueno Cierre Proceso,12535,2016/06/16 21:28:19.000,2016/06/16 21:28:19.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Visto Bueno Cierre Proceso,complete,12535,ManualState
104351,Transferir Creditos,12535,2016/06/16 21:29:44.000,2016/06/16 21:29:44.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Transferir Creditos,complete,12535,SubProcessMultiInstance
104351,Transferir creditos homologables,12535,2016/06/16 21:29:45.000,2016/06/16 21:29:45.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Transferir creditos homologables,complete,12535,AutoState
104351,Transferir creditos homologables,12535,2016/06/16 21:29:45.000,2016/06/16 21:29:45.000,Variant 72,72,Fluxicon Disco,Variant 72,72,Transferir creditos homologables,complete,12535,AutoState
104351,End,End,2016/06/16 21:29:45.000,2016/06/16 21:29:45.000,Variant 72,72,Fluxicon Disco,Variant 72,72,End,complete,End,End
104401,Start,Start,2016/03/23 22:01:04.000,2016/03/23 22:01:04.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Start,complete,Start,Start
104401,Traer informacion estudiante - banner,17965,2016/03/23 22:01:04.000,2016/03/23 22:01:04.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Traer informacion estudiante - banner,complete,17965,AutoState
104401,Radicar Solicitud Homologacion,17965,2016/03/23 22:01:11.000,2016/03/23 22:01:11.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Radicar Solicitud Homologacion,complete,17965,ManualState
104401,Notificacion estudiante cancelacion soli,1,2016/04/06 00:24:12.000,2016/04/06 00:24:12.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Notificacion estudiante cancelacion soli,complete,1,AutoState
104401,End,End,2016/04/06 00:24:12.000,2016/04/06 00:24:12.000,Variant 5,5,Fluxicon Disco,Variant 5,5,End,complete,End,End
104452,Start,Start,2016/03/24 14:30:48.000,2016/03/24 14:30:48.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Start,complete,Start,Start
104452,Traer informacion estudiante - banner,11469,2016/03/24 14:30:48.000,2016/03/24 14:30:48.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Traer informacion estudiante - banner,complete,11469,AutoState
104452,Radicar Solicitud Homologacion,11469,2016/03/24 14:30:49.000,2016/03/24 14:30:49.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Radicar Solicitud Homologacion,complete,11469,ManualState
104452,Validar solicitud,19019,2016/03/24 14:45:47.000,2016/03/24 14:49:47.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Validar solicitud,complete,19019,ManualState
104452,Homologacion por grupo de cursos,19019,2016/03/28 20:43:32.000,2016/03/28 22:41:51.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Homologacion por grupo de cursos,complete,19019,SubProcessMultiInstance
104452,Revisar curso,26757,2016/03/28 20:43:32.000,2016/03/28 22:35:32.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Revisar curso,complete,26757,ManualState
104452,Evaluacion curso,26757,2016/04/15 20:05:59.000,2016/04/15 20:06:34.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Evaluacion curso,complete,26757,SubProcessMultiInstance
104452,Validar solicitud / pre-homologacion,19019,2016/04/15 22:35:40.000,2016/04/15 22:41:24.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Validar solicitud / pre-homologacion,complete,19019,ManualState
104452,End,End,2016/04/15 22:41:24.000,2016/04/15 22:41:24.000,Variant 4,4,Fluxicon Disco,Variant 4,4,End,complete,End,End
104453,Start,Start,2016/03/24 14:47:53.000,2016/03/24 14:47:53.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Start,complete,Start,Start
104453,Traer informacion estudiante - banner,11469,2016/03/24 14:47:53.000,2016/03/24 14:47:53.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Traer informacion estudiante - banner,complete,11469,AutoState
104453,Radicar Solicitud Homologacion,11469,2016/03/24 14:47:54.000,2016/03/24 14:47:54.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Radicar Solicitud Homologacion,complete,11469,ManualState
104453,Validar solicitud,387,2016/03/24 14:54:18.000,2016/03/24 14:58:18.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Validar solicitud,complete,387,ManualState
104453,Homologacion por grupo de cursos,387,2016/03/28 20:32:27.000,2016/03/28 23:56:27.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Homologacion por grupo de cursos,complete,387,SubProcessMultiInstance
104453,Revisar curso,26757,2016/03/28 20:32:27.000,2016/03/28 22:24:27.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Revisar curso,complete,26757,ManualState
104453,Evaluacion curso,26757,2016/04/15 20:04:55.000,2016/04/15 20:05:30.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Evaluacion curso,complete,26757,SubProcessMultiInstance
104453,Validar solicitud / pre-homologacion,387,2016/04/15 22:35:12.000,2016/04/16 00:06:36.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Validar solicitud / pre-homologacion,complete,387,ManualState
104453,End,End,2016/04/16 00:06:36.000,2016/04/16 00:06:36.000,Variant 4,4,Fluxicon Disco,Variant 4,4,End,complete,End,End
104601,Start,Start,2016/03/25 18:02:05.000,2016/03/25 18:02:05.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Start,complete,Start,Start
104601,Traer informacion estudiante - banner,8033,2016/03/25 18:02:05.000,2016/03/25 18:02:05.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Traer informacion estudiante - banner,complete,8033,AutoState
104601,Radicar Solicitud Homologacion,8033,2016/03/25 18:02:11.000,2016/03/25 18:02:11.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Radicar Solicitud Homologacion,complete,8033,ManualState
104601,Notificacion estudiante cancelacion soli,1,2016/04/06 00:24:13.000,2016/04/06 00:24:13.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Notificacion estudiante cancelacion soli,complete,1,AutoState
104601,End,End,2016/04/06 00:24:13.000,2016/04/06 00:24:13.000,Variant 5,5,Fluxicon Disco,Variant 5,5,End,complete,End,End
104651,Start,Start,2016/03/27 22:23:15.000,2016/03/27 22:23:15.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
104651,Traer informacion estudiante - banner,8416,2016/03/27 22:23:15.000,2016/03/27 22:23:15.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,8416,AutoState
104651,Radicar Solicitud Homologacion,8416,2016/03/27 22:23:23.000,2016/03/27 22:23:23.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,8416,ManualState
104651,Cancelar Solicitud,677,2016/03/28 02:43:33.000,2016/03/28 03:56:30.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,677,Event
104651,Notificacion estudiante cancelacion soli,677,2016/04/08 16:57:13.000,2016/04/08 16:57:13.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,677,AutoState
104651,End,End,2016/04/08 16:57:13.000,2016/04/08 16:57:13.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
104701,Start,Start,2016/03/28 01:20:45.000,2016/03/28 01:20:45.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
104701,Traer informacion estudiante - banner,8416,2016/03/28 01:20:45.000,2016/03/28 01:20:45.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,8416,AutoState
104701,Radicar Solicitud Homologacion,8416,2016/03/28 01:20:54.000,2016/03/28 01:20:54.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,8416,ManualState
104701,Cancelar Solicitud,677,2016/03/28 02:46:42.000,2016/03/28 03:59:40.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,677,Event
104701,Notificacion estudiante cancelacion soli,677,2016/04/08 16:58:17.000,2016/04/08 16:58:17.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,677,AutoState
104701,End,End,2016/04/08 16:58:17.000,2016/04/08 16:58:17.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
104751,Start,Start,2016/03/28 14:39:07.000,2016/03/28 14:39:07.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Start,complete,Start,Start
104751,Traer informacion estudiante - banner,26344,2016/03/28 14:39:07.000,2016/03/28 14:39:07.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Traer informacion estudiante - banner,complete,26344,AutoState
104751,Radicar Solicitud Homologacion,26344,2016/03/28 14:39:16.000,2016/03/28 14:39:16.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Radicar Solicitud Homologacion,complete,26344,ManualState
104751,Validar solicitud,294,2016/03/28 15:15:25.000,2016/03/28 15:23:36.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Validar solicitud,complete,294,ManualState
104751,Homologacion por grupo de cursos,7311,2016/03/29 16:11:36.000,2016/03/29 19:59:24.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Homologacion por grupo de cursos,complete,7311,SubProcessMultiInstance
104751,Revisar curso,22534,2016/03/29 16:11:36.000,2016/03/29 19:11:24.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Revisar curso,complete,22534,ManualState
104751,Evaluacion curso,22534,2016/04/28 21:36:21.000,2016/04/28 22:06:22.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Evaluacion curso,complete,22534,SubProcessMultiInstance
104751,Validacion final,294,2016/05/04 18:01:31.000,2016/05/04 18:09:20.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Validacion final,complete,294,ManualState
104751,Visto Bueno Cierre Proceso,7311,2016/05/05 17:50:35.000,2016/05/05 18:00:44.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Visto Bueno Cierre Proceso,complete,7311,ManualState
104751,Transferir Creditos,7311,2016/05/06 21:08:38.000,2016/05/06 21:08:38.000,Variant 12,12,Fluxicon Disco,Variant 12,12,Transferir Creditos,complete,7311,SubProcessMultiInstance
104751,End,End,2016/05/06 21:08:38.000,2016/05/06 21:08:38.000,Variant 12,12,Fluxicon Disco,Variant 12,12,End,complete,End,End
104753,Start,Start,2016/03/28 15:09:17.000,2016/03/28 15:09:17.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Start,complete,Start,Start
104753,Traer informacion estudiante - banner,8033,2016/03/28 15:09:17.000,2016/03/28 15:09:17.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Traer informacion estudiante - banner,complete,8033,AutoState
104753,Radicar Solicitud Homologacion,8033,2016/03/28 15:09:19.000,2016/03/28 15:09:19.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Radicar Solicitud Homologacion,complete,8033,ManualState
104753,Radicar Solicitud Homologacion,8033,2016/03/29 00:24:10.000,2016/03/29 00:33:51.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Radicar Solicitud Homologacion,complete,8033,ManualState
104753,Notificacion estudiante cancelacion soli,1,2016/04/08 00:30:16.000,2016/04/08 00:30:16.000,Variant 23,23,Fluxicon Disco,Variant 23,23,Notificacion estudiante cancelacion soli,complete,1,AutoState
104753,End,End,2016/04/08 00:30:16.000,2016/04/08 00:30:16.000,Variant 23,23,Fluxicon Disco,Variant 23,23,End,complete,End,End
104803,Start,Start,2016/03/28 18:03:20.000,2016/03/28 18:03:20.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Start,complete,Start,Start
104803,Traer informacion estudiante - banner,1515,2016/03/28 18:03:20.000,2016/03/28 18:03:20.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Traer informacion estudiante - banner,complete,1515,AutoState
104803,Radicar Solicitud Homologacion,1515,2016/03/28 18:03:22.000,2016/03/28 18:03:41.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Radicar Solicitud Homologacion,complete,1515,ManualState
104803,Validar solicitud,1707,2016/03/28 18:23:20.000,2016/03/28 20:12:56.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Validar solicitud,complete,1707,ManualState
104803,Homologacion por grupo de cursos,15930,2016/04/15 14:59:26.000,2016/04/15 21:26:11.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Homologacion por grupo de cursos,complete,15930,SubProcessMultiInstance
104803,Revisar curso,1707,2016/04/15 14:59:26.000,2016/04/15 16:28:20.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Revisar curso,complete,1707,ManualState
104803,Evaluacion curso,7763,2016/05/02 16:54:54.000,2016/05/02 21:41:59.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Evaluacion curso,complete,7763,SubProcessMultiInstance
104803,Validacion final,1707,2016/06/24 05:16:54.000,2016/06/24 05:16:54.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Validacion final,complete,1707,ManualState
104803,Visto Bueno Cierre Proceso,15930,2016/06/24 14:29:24.000,2016/06/24 14:40:09.000,Variant 3,3,Fluxicon Disco,Variant 3,3,Visto Bueno Cierre Proceso,complete,15930,ManualState
104803,End,End,2016/06/24 14:40:09.000,2016/06/24 14:40:09.000,Variant 3,3,Fluxicon Disco,Variant 3,3,End,complete,End,End
104805,Start,Start,2016/03/28 20:47:21.000,2016/03/28 20:47:21.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
104805,Traer informacion estudiante - banner,2091,2016/03/28 20:47:21.000,2016/03/28 20:47:21.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,2091,AutoState
104805,Radicar Solicitud Homologacion,2091,2016/03/28 20:47:24.000,2016/03/28 20:47:24.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,2091,ManualState
104805,Cancelar Solicitud,18929,2016/03/28 21:00:21.000,2016/03/28 21:16:21.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,18929,Event
104805,Notificacion estudiante cancelacion soli,18929,2016/03/30 20:42:41.000,2016/03/30 20:42:41.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,18929,AutoState
104805,End,End,2016/03/30 20:42:41.000,2016/03/30 20:42:41.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
104807,Start,Start,2016/03/29 00:26:06.000,2016/03/29 00:26:06.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
104807,Traer informacion estudiante - banner,15315,2016/03/29 00:26:06.000,2016/03/29 00:26:06.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,15315,AutoState
104807,Radicar Solicitud Homologacion,15315,2016/03/29 00:26:10.000,2016/03/29 00:27:43.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,15315,ManualState
104807,Cancelar Solicitud,6694,2016/03/29 14:20:21.000,2016/03/29 14:47:49.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,6694,Event
104807,Notificacion estudiante cancelacion soli,6694,2016/04/01 19:28:30.000,2016/04/01 19:28:30.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,6694,AutoState
104807,End,End,2016/04/01 19:28:30.000,2016/04/01 19:28:30.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
104901,Start,Start,2016/03/28 19:56:27.000,2016/03/28 19:56:27.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Start,complete,Start,Start
104901,Traer informacion estudiante - banner,4126,2016/03/28 19:56:27.000,2016/03/28 19:56:27.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Traer informacion estudiante - banner,complete,4126,AutoState
104901,Radicar Solicitud Homologacion,4126,2016/03/28 19:56:33.000,2016/03/28 20:04:14.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Radicar Solicitud Homologacion,complete,4126,ManualState
104901,Homologacion por grupo de cursos,19019,2016/03/29 17:43:00.000,2016/03/29 18:33:42.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Homologacion por grupo de cursos,complete,19019,SubProcessMultiInstance
104901,Revisar curso,19019,2016/03/29 17:43:00.000,2016/03/29 17:43:07.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Revisar curso,complete,19019,ManualState
104901,Cancelar curso,19019,2016/03/29 17:43:00.000,2016/03/29 18:33:42.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Cancelar curso,complete,19019,Event
104901,Validar solicitud,19019,2016/03/29 19:37:44.000,2016/03/29 19:37:44.000,Variant 73,73,Fluxicon Disco,Variant 73,73,Validar solicitud,complete,19019,ManualState
104901,End,End,2016/03/29 19:37:44.000,2016/03/29 19:37:44.000,Variant 73,73,Fluxicon Disco,Variant 73,73,End,complete,End,End
105151,Start,Start,2016/03/29 20:23:11.000,2016/03/29 20:23:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Start,complete,Start,Start
105151,Traer informacion estudiante - banner,8268,2016/03/29 20:23:11.000,2016/03/29 20:23:11.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Traer informacion estudiante - banner,complete,8268,AutoState
105151,Radicar Solicitud Homologacion,8268,2016/03/29 20:23:18.000,2016/03/29 20:23:46.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Radicar Solicitud Homologacion,complete,8268,ManualState
105151,Cancelar Solicitud,18929,2016/03/29 22:28:07.000,2016/03/29 22:35:38.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Cancelar Solicitud,complete,18929,Event
105151,Notificacion estudiante cancelacion soli,18929,2016/03/30 20:44:09.000,2016/03/30 20:44:09.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Notificacion estudiante cancelacion soli,complete,18929,AutoState
105151,End,End,2016/03/30 20:44:09.000,2016/03/30 20:44:09.000,Variant 1,1,Fluxicon Disco,Variant 1,1,End,complete,End,End
105202,Start,Start,2016/03/29 22:07:24.000,2016/03/29 22:07:24.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Start,complete,Start,Start
105202,Notificacion estudiante cancelacion soli,8121,2016/03/29 22:07:24.000,2016/03/29 22:07:24.000,Variant 10,10,Fluxicon Disco,Variant 10,10,Notificacion estudiante cancelacion soli,complete,8121,AutoState
