case_id,resource,role,activity,FixedCost,ResourceCost,Start_Time,End_Time,AssignedTime
545,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-29T09:48:14.085,2023-03-29T11:00:30.309,2023-03-29T09:48:14.085
548,Clerk-000002,Clerk,Check application form completeness,0.0,0.02,2023-03-29T11:00:00.000,2023-03-29T11:01:15.687,2023-03-29T11:00:00.000
548,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-29T11:01:15.687,2023-03-29T11:01:36.003,2023-03-29T11:01:15.687
542,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T10:51:11.182,2023-03-29T11:11:11.182,2023-03-29T10:51:11.182
546,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-29T10:11:13.858,2023-03-29T11:11:38.846,2023-03-29T10:11:13.858
544,Clerk-000006,Clerk,Reject application,0.0,0.17,2023-03-29T11:01:41.501,2023-03-29T11:11:41.501,2023-03-29T11:01:41.501
545,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T11:00:30.309,2023-03-29T11:20:30.309,2023-03-29T11:00:30.309
548,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-29T11:01:15.687,2023-03-29T11:23:02.585,2023-03-29T11:01:15.687
546,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T10:20:57.047,2023-03-29T11:28:41.689,2023-03-29T10:11:13.858
549,Clerk-000007,Clerk,Check application form completeness,0.0,0.1,2023-03-29T11:30:00.000,2023-03-29T11:36:05.516,2023-03-29T11:30:00.000
547,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-03-29T10:42:15.315,2023-03-29T11:42:15.315,2023-03-29T10:42:15.315
546,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T11:28:41.689,2023-03-29T11:48:41.689,2023-03-29T11:28:41.689
549,Clerk-000005,Clerk,Check credit history,0.0,0.32,2023-03-29T11:36:05.516,2023-03-29T11:55:29.550,2023-03-29T11:36:05.516
546,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T11:48:41.689,2023-03-29T11:59:16.368,2023-03-29T11:48:41.689
549,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-29T11:36:05.516,2023-03-29T12:07:58.841,2023-03-29T11:36:05.516
550,Clerk-000001,Clerk,Check application form completeness,0.0,0.17,2023-03-29T12:00:00.000,2023-03-29T12:10:16.396,2023-03-29T12:00:00.000
550,Clerk-000003,Clerk,Return application back to applicant,0.0,0.08,2023-03-29T12:10:16.396,2023-03-29T12:15:16.396,2023-03-29T12:10:16.396
547,Clerk-000004,Clerk,Check application form completeness,0.0,0.55,2023-03-29T11:42:15.315,2023-03-29T12:15:18.788,2023-03-29T11:42:15.315
542,Clerk-000002,Clerk,Approve application,0.0,0.08,2023-03-29T12:11:11.182,2023-03-29T12:16:11.182,2023-03-29T12:11:11.182
546,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T11:59:16.368,2023-03-29T12:19:16.368,2023-03-29T11:59:16.368
548,Clerk-000008,Clerk,Check credit history,0.0,1.31,2023-03-29T11:01:15.687,2023-03-29T12:19:48.755,2023-03-29T11:01:15.687
547,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T12:15:18.788,2023-03-29T12:20:43.928,2023-03-29T12:15:18.788
549,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-29T11:36:05.516,2023-03-29T12:27:51.110,2023-03-29T11:36:05.516
545,Clerk-000007,Clerk,Reject application,0.0,0.17,2023-03-29T12:20:30.309,2023-03-29T12:30:30.309,2023-03-29T12:20:30.309
551,Clerk-000005,Clerk,Check application form completeness,0.0,0.13,2023-03-29T12:30:00.000,2023-03-29T12:37:34.880,2023-03-29T12:30:00.000
548,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T12:19:48.755,2023-03-29T12:39:48.755,2023-03-29T12:19:48.755
551,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-29T12:37:34.880,2023-03-29T12:40:15.512,2023-03-29T12:37:34.880
547,Clerk-000006,Clerk,Check credit history,0.0,0.48,2023-03-29T12:15:18.788,2023-03-29T12:44:02.496,2023-03-29T12:15:18.788
548,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T12:39:48.755,2023-03-29T12:45:03.439,2023-03-29T12:39:48.755
549,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T12:27:51.110,2023-03-29T12:47:51.110,2023-03-29T12:27:51.110
552,Clerk-000003,Clerk,Check application form completeness,0.0,0.01,2023-03-29T13:00:00.000,2023-03-29T13:00:31.931,2023-03-29T13:00:00.000
552,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-29T13:00:31.931,2023-03-29T13:03:23.451,2023-03-29T13:00:31.931
548,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T12:45:03.439,2023-03-29T13:05:03.439,2023-03-29T12:45:03.439
549,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T12:47:51.110,2023-03-29T13:08:12.768,2023-03-29T12:47:51.110
547,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-29T12:15:18.788,2023-03-29T13:09:03.401,2023-03-29T12:15:18.788
550,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-03-29T12:15:16.396,2023-03-29T13:15:16.396,2023-03-29T12:15:16.396
550,Clerk-000002,Clerk,Check application form completeness,0.0,0.08,2023-03-29T13:15:16.396,2023-03-29T13:19:52.517,2023-03-29T13:15:16.396
550,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-29T13:19:52.517,2023-03-29T13:22:51.749,2023-03-29T13:19:52.517
551,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T12:37:34.880,2023-03-29T13:23:41.440,2023-03-29T12:37:34.880
546,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-03-29T13:19:16.368,2023-03-29T13:24:16.368,2023-03-29T13:19:16.368
549,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T13:08:12.768,2023-03-29T13:28:12.768,2023-03-29T13:08:12.768
551,Clerk-000001,Clerk,Check credit history,0.0,0.86,2023-03-29T12:37:34.880,2023-03-29T13:29:02.600,2023-03-29T12:37:34.880
547,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T13:09:03.401,2023-03-29T13:29:03.401,2023-03-29T13:09:03.401
550,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T13:23:41.440,2023-03-29T13:40:19.284,2023-03-29T13:19:52.517
552,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-29T13:00:31.931,2023-03-29T13:43:31.056,2023-03-29T13:00:31.931
553,Clerk-000005,Clerk,Check application form completeness,0.0,0.24,2023-03-29T13:30:00.000,2023-03-29T13:44:32.237,2023-03-29T13:30:00.000
553,Clerk-000006,Clerk,Check credit history,0.0,0.07,2023-03-29T13:44:32.237,2023-03-29T13:48:48.311,2023-03-29T13:44:32.237
551,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T13:29:02.600,2023-03-29T13:49:02.600,2023-03-29T13:29:02.600
551,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T13:49:02.600,2023-03-29T13:51:12.160,2023-03-29T13:49:02.600
553,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T13:44:32.237,2023-03-29T13:52:50.974,2023-03-29T13:44:32.237
548,Clerk-000002,Clerk,Cancel application,0.0,0.08,2023-03-29T14:05:03.439,2023-03-29T14:10:03.439,2023-03-29T14:05:03.439
552,Clerk-000004,Clerk,Check credit history,0.0,1.17,2023-03-29T13:00:31.931,2023-03-29T14:10:34.822,2023-03-29T13:00:31.931
551,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T13:51:12.160,2023-03-29T14:11:12.160,2023-03-29T13:51:12.160
553,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-29T13:44:32.237,2023-03-29T14:23:16.138,2023-03-29T13:44:32.237
552,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T14:10:34.822,2023-03-29T14:30:34.822,2023-03-29T14:10:34.822
549,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-03-29T14:28:12.768,2023-03-29T14:33:12.768,2023-03-29T14:28:12.768
552,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T14:30:34.822,2023-03-29T14:35:20.585,2023-03-29T14:30:34.822
547,Clerk-000001,Clerk,Reject application,0.0,0.17,2023-03-29T14:29:03.401,2023-03-29T14:39:03.401,2023-03-29T14:29:03.401
555,Clerk-000005,Clerk,Check application form completeness,0.0,0.19,2023-03-29T14:30:00.000,2023-03-29T14:41:13.107,2023-03-29T14:30:00.000
553,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T14:23:16.138,2023-03-29T14:43:16.138,2023-03-29T14:23:16.138
553,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T14:43:16.138,2023-03-29T14:47:29.943,2023-03-29T14:43:16.138
555,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-29T14:41:13.107,2023-03-29T14:47:35.005,2023-03-29T14:41:13.107
552,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T14:35:20.585,2023-03-29T14:55:20.585,2023-03-29T14:35:20.585
554,Clerk-000003,Clerk,Check application form completeness,0.0,0.93,2023-03-29T14:00:00.000,2023-03-29T14:55:52.775,2023-03-29T14:00:00.000
555,Clerk-000006,Clerk,Check credit history,0.0,0.25,2023-03-29T14:41:13.107,2023-03-29T14:56:16.535,2023-03-29T14:41:13.107
554,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T14:55:52.775,2023-03-29T15:02:50.020,2023-03-29T14:55:52.775
553,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T14:47:29.943,2023-03-29T15:07:29.943,2023-03-29T14:47:29.943
554,Clerk-000002,Clerk,Check credit history,0.0,0.23,2023-03-29T14:55:52.775,2023-03-29T15:09:40.560,2023-03-29T14:55:52.775
550,Clerk-000007,Clerk,Check credit history,0.0,1.86,2023-03-29T13:19:52.517,2023-03-29T15:11:24.588,2023-03-29T13:19:52.517
551,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-03-29T15:11:12.160,2023-03-29T15:16:12.160,2023-03-29T15:11:12.160
554,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-29T14:55:52.775,2023-03-29T15:29:12.707,2023-03-29T14:55:52.775
550,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T15:11:24.588,2023-03-29T15:31:24.588,2023-03-29T15:11:24.588
550,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2023-03-29T15:31:24.588,2023-03-29T15:31:58.726,2023-03-29T15:31:24.588
556,Clerk-000004,Clerk,Check application form completeness,0.0,0.63,2023-03-29T15:00:00.000,2023-03-29T15:38:02.280,2023-03-29T15:00:00.000
557,Clerk-000001,Clerk,Check application form completeness,0.0,0.15,2023-03-29T15:30:00.000,2023-03-29T15:38:55.711,2023-03-29T15:30:00.000
554,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-29T15:29:12.707,2023-03-29T15:49:12.707,2023-03-29T15:29:12.707
550,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-29T15:31:58.726,2023-03-29T15:51:58.726,2023-03-29T15:31:58.726
557,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-29T15:38:55.711,2023-03-29T15:58:43.660,2023-03-29T15:38:55.711
552,Clerk-000006,Clerk,Cancel application,0.0,0.08,2023-03-29T15:55:20.585,2023-03-30T08:00:20.585,2023-03-29T15:55:20.585
553,Clerk-000007,Clerk,Approve application,0.0,0.08,2023-03-30T08:00:00.000,2023-03-30T08:05:00.000,2023-03-29T16:07:29.943
550,Clerk-000004,Clerk,Approve application,0.0,0.08,2023-03-30T08:00:00.000,2023-03-30T08:05:00.000,2023-03-29T16:51:58.726
555,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-29T14:41:13.107,2023-03-30T08:09:08.740,2023-03-29T14:41:13.107
554,Clerk-000008,Clerk,Reject application,0.0,0.17,2023-03-30T08:00:00.000,2023-03-30T08:10:00.000,2023-03-29T16:49:12.707
556,Clerk-000005,Clerk,Check credit history,0.0,0.54,2023-03-29T15:38:02.280,2023-03-30T08:10:26.370,2023-03-29T15:38:02.280
558,Clerk-000002,Clerk,Check application form completeness,0.0,0.3,2023-03-30T08:00:00.000,2023-03-30T08:17:56.652,2023-03-29T16:00:00.000
558,Clerk-000001,Clerk,Check credit history,0.0,0.03,2023-03-30T08:17:56.652,2023-03-30T08:19:34.194,2023-03-30T08:17:56.652
555,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T08:09:08.740,2023-03-30T08:29:08.740,2023-03-30T08:09:08.740
558,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T08:17:56.652,2023-03-30T08:29:54.739,2023-03-30T08:17:56.652
557,Clerk-000003,Clerk,Check credit history,0.0,0.93,2023-03-29T15:38:55.711,2023-03-30T08:34:28.260,2023-03-29T15:38:55.711
559,Clerk-000006,Clerk,Check application form completeness,0.0,0.08,2023-03-30T08:30:00.000,2023-03-30T08:35:02.907,2023-03-30T08:30:00.000
559,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T08:35:02.907,2023-03-30T08:40:16.732,2023-03-30T08:35:02.907
556,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-29T15:38:02.280,2023-03-30T08:43:36.286,2023-03-29T15:38:02.280
557,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-30T08:09:08.740,2023-03-30T08:57:14.483,2023-03-29T15:38:55.711
556,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-29T15:38:02.280,2023-03-30T09:07:47.933,2023-03-29T15:38:02.280
559,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-30T09:07:47.933,2023-03-30T09:09:39.099,2023-03-30T08:35:02.907
558,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-30T08:57:14.483,2023-03-30T09:12:33.429,2023-03-30T08:17:56.652
557,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T08:57:14.483,2023-03-30T09:17:14.483,2023-03-30T08:57:14.483
559,Clerk-000007,Clerk,Check credit history,0.0,0.77,2023-03-30T08:35:02.907,2023-03-30T09:21:10.015,2023-03-30T08:35:02.907
560,Clerk-000004,Clerk,Check application form completeness,0.0,0.46,2023-03-30T09:00:00.000,2023-03-30T09:27:21.211,2023-03-30T09:00:00.000
556,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T09:07:47.933,2023-03-30T09:27:47.933,2023-03-30T09:07:47.933
558,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T09:12:33.429,2023-03-30T09:32:33.429,2023-03-30T09:12:33.429
560,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T09:27:21.211,2023-03-30T09:36:41.510,2023-03-30T09:27:21.211
556,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-30T09:27:47.933,2023-03-30T09:38:34.864,2023-03-30T09:27:47.933
555,Clerk-000005,Clerk,Reject application,0.0,0.17,2023-03-30T09:29:08.740,2023-03-30T09:39:08.740,2023-03-30T09:29:08.740
559,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T09:21:10.015,2023-03-30T09:41:10.015,2023-03-30T09:21:10.015
560,Clerk-000008,Clerk,Check credit history,0.0,0.26,2023-03-30T09:27:21.211,2023-03-30T09:43:13.158,2023-03-30T09:27:21.211
560,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-30T09:27:21.211,2023-03-30T09:44:49.318,2023-03-30T09:27:21.211
558,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2023-03-30T09:32:33.429,2023-03-30T09:50:14.283,2023-03-30T09:32:33.429
556,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-30T09:38:34.864,2023-03-30T09:58:34.864,2023-03-30T09:38:34.864
560,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T09:44:49.318,2023-03-30T10:04:49.318,2023-03-30T09:44:49.318
560,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2023-03-30T10:04:49.318,2023-03-30T10:07:24.474,2023-03-30T10:04:49.318
558,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-30T09:50:14.283,2023-03-30T10:10:14.283,2023-03-30T09:50:14.283
562,Clerk-000001,Clerk,Check application form completeness,0.0,0.19,2023-03-30T10:00:00.000,2023-03-30T10:11:29.837,2023-03-30T10:00:00.000
562,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-30T10:11:29.837,2023-03-30T10:14:22.736,2023-03-30T10:11:29.837
561,Clerk-000002,Clerk,Check application form completeness,0.0,0.89,2023-03-30T09:30:00.000,2023-03-30T10:23:25.916,2023-03-30T09:30:00.000
561,Clerk-000007,Clerk,Check credit history,0.0,0.02,2023-03-30T10:23:25.916,2023-03-30T10:24:45.025,2023-03-30T10:23:25.916
557,Clerk-000006,Clerk,Reject application,0.0,0.17,2023-03-30T10:17:14.483,2023-03-30T10:27:14.483,2023-03-30T10:17:14.483
560,Senior Officer-000002,Senior Officer,Approve loan offer,0.0,0.0,2023-03-30T10:07:24.474,2023-03-30T10:27:24.474,2023-03-30T10:07:24.474
562,Clerk-000003,Clerk,Check credit history,0.0,0.34,2023-03-30T10:11:29.837,2023-03-30T10:31:39.556,2023-03-30T10:11:29.837
559,Clerk-000005,Clerk,Reject application,0.0,0.17,2023-03-30T10:41:10.015,2023-03-30T10:51:10.015,2023-03-30T10:41:10.015
562,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-30T10:11:29.837,2023-03-30T11:02:24.312,2023-03-30T10:11:29.837
556,Clerk-000008,Clerk,Cancel application,0.0,0.08,2023-03-30T10:58:34.864,2023-03-30T11:03:34.864,2023-03-30T10:58:34.864
561,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-30T10:23:25.916,2023-03-30T11:10:39.060,2023-03-30T10:23:25.916
558,Clerk-000002,Clerk,Cancel application,0.0,0.08,2023-03-30T11:10:14.283,2023-03-30T11:15:14.283,2023-03-30T11:10:14.283
562,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T11:02:24.312,2023-03-30T11:22:24.312,2023-03-30T11:02:24.312
562,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2023-03-30T11:22:24.312,2023-03-30T11:22:49.563,2023-03-30T11:22:24.312
561,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T10:23:25.916,2023-03-30T11:25:54.015,2023-03-30T10:23:25.916
563,Clerk-000004,Clerk,Check application form completeness,0.0,0.99,2023-03-30T10:30:00.000,2023-03-30T11:29:07.129,2023-03-30T10:30:00.000
560,Clerk-000007,Clerk,Approve application,0.0,0.08,2023-03-30T11:27:24.474,2023-03-30T11:32:24.474,2023-03-30T11:27:24.474
565,Clerk-000003,Clerk,Check application form completeness,0.0,0.06,2023-03-30T11:30:00.000,2023-03-30T11:33:41.390,2023-03-30T11:30:00.000
565,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T11:33:41.390,2023-03-30T11:41:42.499,2023-03-30T11:33:41.390
564,Clerk-000001,Clerk,Check application form completeness,0.0,0.7,2023-03-30T11:00:00.000,2023-03-30T11:42:06.417,2023-03-30T11:00:00.000
562,Senior Officer-000001,Senior Officer,Approve loan offer,0.0,0.0,2023-03-30T11:22:49.563,2023-03-30T11:42:49.563,2023-03-30T11:22:49.563
561,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T11:25:54.015,2023-03-30T11:45:54.015,2023-03-30T11:25:54.015
563,Clerk-000006,Clerk,Check credit history,0.0,0.36,2023-03-30T11:29:07.129,2023-03-30T11:50:57.592,2023-03-30T11:29:07.129
564,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T11:42:06.417,2023-03-30T11:53:23.077,2023-03-30T11:42:06.417
563,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-30T11:29:07.129,2023-03-30T11:58:16.260,2023-03-30T11:29:07.129
566,Clerk-000002,Clerk,Check application form completeness,0.0,0.01,2023-03-30T12:00:00.000,2023-03-30T12:00:36.427,2023-03-30T12:00:00.000
566,Clerk-000004,Clerk,Return application back to applicant,0.0,0.08,2023-03-30T12:00:36.427,2023-03-30T12:05:36.427,2023-03-30T12:00:36.427
563,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-30T11:29:07.129,2023-03-30T12:21:10.199,2023-03-30T11:29:07.129
565,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-30T11:33:41.390,2023-03-30T12:24:39.767,2023-03-30T11:33:41.390
564,Clerk-000008,Clerk,Check credit history,0.0,0.72,2023-03-30T11:42:06.417,2023-03-30T12:25:33.781,2023-03-30T11:42:06.417
563,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2023-03-30T12:21:10.199,2023-03-30T12:41:10.199,2023-03-30T12:21:10.199
562,Clerk-000003,Clerk,Cancel application,0.0,0.08,2023-03-30T12:42:49.563,2023-03-30T12:47:49.563,2023-03-30T12:42:49.563
567,Clerk-000007,Clerk,Check application form completeness,0.0,0.39,2023-03-30T12:30:00.000,2023-03-30T12:53:23.151,2023-03-30T12:30:00.000
561,Clerk-000001,Clerk,Reject application,0.0,0.17,2023-03-30T12:45:54.015,2023-03-30T12:55:54.015,2023-03-30T12:45:54.015
566,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2023-03-30T12:05:36.427,2023-03-30T13:05:36.427,2023-03-30T12:05:36.427
567,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-30T12:53:23.151,2023-03-30T13:10:29.734,2023-03-30T12:53:23.151
567,Clerk-000006,Clerk,Check credit history,0.0,0.29,2023-03-30T12:53:23.151,2023-03-30T13:10:45.210,2023-03-30T12:53:23.151
564,AML Investigator-000002,AML Investigator,AML check,0.0,0.0,2023-03-30T12:21:10.199,2023-03-30T13:14:12.573,2023-03-30T11:42:06.417
566,Clerk-000004,Clerk,Check application form completeness,0.0,0.19,2023-03-30T13:05:36.427,2023-03-30T13:16:55.006,2023-03-30T13:05:36.427
566,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2023-03-30T13:16:55.006,2023-03-30T13:17:00.777,2023-03-30T13:16:55.006
567,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2023-03-30T12:53:23.151,2023-03-30T13:20:28.748,2023-03-30T12:53:23.151
565,Clerk-000005,Clerk,Check credit history,0.0,1.87,2023-03-30T11:33:41.390,2023-03-30T13:25:58.150,2023-03-30T11:33:41.390
566,AML Investigator-000001,AML Investigator,AML check,0.0,0.0,2023-03-30T13:16:55.006,2023-03-30T13:26:45.407,2023-03-30T13:16:55.006
566,Clerk-000008,Clerk,Check credit history,0.0,0.23,2023-03-30T13:16:55.006,2023-03-30T13:30:53.499,2023-03-30T13:16:55.006
569,Clerk-000003,Clerk,Check application form completeness,0.0,0.05,2023-03-30T13:30:00.000,2023-03-30T13:32:42.204,2023-03-30T13:30:00.000
568,Clerk-000002,Clerk,Check application form completeness,0.0,0.56,2023-03-30T13:00:00.000,2023-03-30T13:33:40.992,2023-03-30T13:00:00.000
